board,sample,prehash,tx,ty,pads,fine_pads,unescaped_pads,escape_vias,locked_len,env_overlap,nets_crossing,rule_area,opens,hard,router_vias,router_len
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,1,6,1,0,0,0,0,0,3,2,0,0,0,7.74
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,2,0,0,0,0,0,0,0,10,2,0,0,1,532.78
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,2,1,3,0,0,0,0,0,14,2,0,0,2,174.16
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,2,2,5,0,0,2,2.77,0,17,2,0,0,2,72.85
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,2,3,4,0,0,0,0,0,17,2,0,0,5,98.62
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,2,4,4,0,0,0,2.0,0,18,2,0,0,1,45.43
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,2,5,4,0,0,2,1.12,0,17,2,0,0,0,21.14
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,2,6,2,0,0,0,0,0,3,2,0,0,0,4.81
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,3,0,0,0,0,0,0,0,9,2,0,0,0,160.47
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,3,2,2,0,0,0,0,0,13,3,0,0,0,80.88
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,3,3,0,0,0,0,0,0,14,3,0,0,0,0.67
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,3,4,0,0,0,0,0,0,15,2,0,0,0,83.62
pcb-e1-dock-preroute.kicad_pcb,pcb-e1-dock-2,56fd95422f34,3,5,0,0,0,0,0,0,14,2,0,0,0,8.75
