board,sample,prehash,tx,ty,pads,fine_pads,unescaped_pads,escape_vias,locked_len,env_overlap,nets_crossing,rule_area,opens,hard,router_vias,router_len
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,6,5,24,0,0,9,8.04,0,32,2,0,0,7,140.49
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,6,6,2,0,0,1,0,0,7,2,0,0,0,7.29
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,6,7,2,0,0,3,1.55,0,4,2,0,0,0,14.16
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,7,0,6,0,0,0,0,0,14,2,0,0,2,52.29
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,7,1,27,27,1,12,31.69,6.67,33,2,0,0,5,146.31
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,7,2,12,0,0,8,5.27,0,44,2,0,0,7,98.96
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,7,3,8,0,0,6,4.5,0,33,2,0,0,3,59.42
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,7,4,24,0,0,6,20.35,0,33,2,0,0,9,122.09
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,7,5,19,0,0,4,3.04,0,35,2,0,0,8,132.73
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,7,6,2,0,0,0,0,0,8,2,0,0,0,13.73
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,7,7,4,0,0,1,3.1,0,4,2,0,0,0,21.53
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,8,0,2,0,0,0,0,0,11,2,0,0,0,82.05
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,8,1,9,9,0,7,17.97,25.34,23,2,0,0,1,51.35
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,8,2,14,0,0,3,4.33,0,32,2,0,0,3,172.49
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,8,3,8,0,0,4,4.17,0,23,2,0,0,5,142.29
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,8,4,9,0,0,2,1.12,0,22,2,0,0,3,67.77
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,8,5,14,0,0,2,2.25,0,22,2,0,0,7,129.83
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,8,6,2,0,0,0,0,0,7,2,0,0,0,6.72
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,8,7,3,0,0,0,0,0,3,2,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,9,0,1,0,0,0,0,0,7,3,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,9,1,4,0,0,1,0,0,14,2,0,0,0,61.95
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,9,2,7,0,0,0,0,0,16,2,0,0,0,46.39
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,9,3,4,0,0,1,0.96,0,13,2,0,0,0,43.41
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,9,4,2,0,0,0,0,0,11,2,0,0,0,5.27
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,9,5,6,0,0,0,0,0,11,2,0,0,0,34.46
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,9,6,2,0,0,0,0,0,5,2,0,0,0,8.72
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-8,0226c5159432,9,7,1,0,0,0,0,0,1,3,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,0,0,1,0,0,0,0,0,9,3,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,0,1,0,0,0,0,0,0,11,2,0,0,0,11.82
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,0,2,6,0,0,0,0,0,12,2,0,0,0,78.63
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,0,3,8,0,0,0,0,0,13,2,0,0,0,43.22
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,0,4,2,0,0,0,0,0,12,2,0,0,1,84.84
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,0,5,2,0,0,0,0,0,7,2,0,0,0,40.75
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,0,6,4,0,0,2,2.25,0,5,2,0,0,0,16.05
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,0,7,1,0,0,0,0,0,1,3,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,1,0,8,0,0,2,3.27,0,19,2,0,0,1,34.75
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,1,1,15,0,0,3,5.39,0,25,2,0,0,0,81.9
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,1,2,0,0,0,0,0,0,26,2,0,0,0,81.79
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,1,3,0,0,0,0,0,0,26,2,0,0,0,31.64
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,1,4,7,7,0,7,14.91,0,27,2,0,0,4,91.34
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,1,5,13,5,0,7,12.21,0,19,2,0,0,4,103.85
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,1,6,4,0,0,0,1.12,0,8,2,0,0,0,22.45
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,1,7,3,0,0,0,0,0,2,2,0,0,0,0
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,2,0,7,0,0,3,4.95,0,26,2,0,0,1,75.94
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,2,1,10,0,0,4,5.38,0,33,2,0,0,6,90.83
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,2,2,2,0,0,0,0,0,34,2,0,0,1,56.56
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,2,3,0,0,0,0,0,0,33,2,0,0,0,38.56
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,2,4,15,7,0,8,16.95,0,36,2,0,0,6,188.36
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,2,5,16,5,0,8,12.72,0,26,2,0,0,4,119.46
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,2,6,0,0,0,1,0,0,10,2,0,0,0,18.35
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,2,7,5,0,0,1,1.39,0,5,2,0,0,0,18.08
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,3,0,18,0,0,0,0,0,25,2,0,0,10,220.36
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,3,1,12,0,0,0,0,0,32,2,0,0,11,317.01
pcb-d-aprs-preroute.kicad_pcb,pcb-d-aprs-10,49ba4eb1c2b5,3,2,3,0,0,0,0,0,34,2,0,0,3,127.14
