board,sample,prehash,tx,ty,pads,fine_pads,unescaped_pads,escape_vias,locked_len,env_overlap,nets_crossing,rule_area,opens,hard,router_vias,router_len
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-17,832553841f38,4,4,0,0,0,0,0,0,0,1,0,0,0,2.23
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-17,832553841f38,5,0,0,0,0,2,0,0,4,1,0,0,1,10.93
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-17,832553841f38,5,1,3,0,0,1,1.12,0,12,1,0,0,2,60.67
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-17,832553841f38,5,2,6,0,0,1,1.12,0,11,1,0,0,2,45.1
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-17,832553841f38,5,3,1,0,0,0,0,0,5,1,0,0,0,22.93
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-17,832553841f38,5,4,0,0,0,0,0,0,0,1,0,0,2,74.51
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-17,832553841f38,6,0,2,0,0,0,0,0,1,2,0,0,0,45.92
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-17,832553841f38,6,1,2,0,0,0,0,0,6,1,0,0,0,57.54
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-17,832553841f38,6,2,2,0,0,0,0,0,6,1,0,0,0,39.82
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-17,832553841f38,6,3,2,0,0,0,0,0,4,2,0,0,0,3.98
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-17,832553841f38,6,4,1,0,0,0,0,0,0,2,0,0,0,0
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,0,0,2,0,0,0,12.18,0,4,2,0,0,0,20.41
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,0,1,4,0,0,0,0,0,12,1,0,0,2,24.14
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,0,2,4,0,0,0,0,0,10,1,1,0,3,64.25
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,0,3,3,0,0,0,10.47,0,5,2,0,0,0,10.81
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,0,4,1,0,0,0,0,0,0,2,0,0,0,0
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,1,0,2,0,0,2,0,0,4,1,0,0,2,25.77
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,1,1,32,32,0,18,42.69,0,26,1,0,0,5,157.48
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,1,2,12,0,0,9,3.38,0,22,1,1,0,7,128.23
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,1,3,2,0,0,1,3.27,0,7,1,0,0,2,39.88
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,1,4,0,0,0,1,0,0,0,1,0,0,0,21.64
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,2,0,2,0,0,1,10.66,0,4,1,0,0,1,47.19
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,2,1,12,10,0,8,15.64,0,29,1,0,0,10,151.11
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,2,2,12,0,0,4,2.25,0,28,1,0,0,15,153.97
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,2,3,1,0,0,1,11.79,0,9,1,0,0,0,50.22
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,2,4,0,0,0,0,0,0,0,1,0,0,0,61.05
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,3,0,9,0,0,1,25.97,0,5,1,1,0,0,10.65
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,3,1,4,0,0,3,2.25,0,25,1,0,0,1,87.37
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,3,2,8,0,0,2,2.25,0,26,1,0,0,9,76.52
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,3,3,0,0,0,0,0,0,9,1,0,0,3,39.13
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,4,0,9,0,0,2,38.18,0,6,1,0,0,0,14.45
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,4,1,11,6,0,6,15.85,0,23,1,1,0,3,83.51
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,4,2,14,0,0,2,2.25,0,24,1,0,0,5,95.41
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,4,3,4,0,0,0,0,0,9,1,0,0,1,39.1
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,4,4,0,0,0,0,0,0,0,1,0,0,0,43.0
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,5,0,0,0,0,2,0,0,3,1,0,0,0,4.96
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,5,1,3,0,0,1,1.12,0,11,1,0,0,7,111.51
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,5,2,6,0,0,1,1.12,0,10,1,0,0,2,58.09
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,5,3,1,0,0,0,0,0,5,1,0,0,1,31.88
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,5,4,0,0,0,0,0,0,0,1,0,0,1,84.8
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,6,0,2,0,0,0,0,0,1,2,0,0,0,0.77
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,6,1,2,0,0,0,0,0,6,1,0,0,0,19.6
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,6,2,2,0,0,0,0,0,6,1,0,0,0,43.25
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,6,3,2,0,0,0,0,0,4,2,0,0,0,1.96
pcb-p-pack-preroute.kicad_pcb,pcb-p-pack-18,3fe1565db37a,6,4,1,0,0,0,0,0,0,2,0,0,0,0
